frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,rtp.seq,rtp.timestamp,frame.len
4098,6.919820000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4099,6.919948000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4100,6.920063000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4101,6.920183000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4102,6.920295000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4103,6.920407000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4104,6.920525000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4105,6.920641000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4106,6.920755000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4107,6.920913000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4108,6.957334000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4109,6.957614000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4110,6.957829000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4111,6.958048000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4112,6.958637000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4113,6.962550000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4114,6.962794000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4115,6.962996000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4116,6.963179000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4117,6.963362000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4118,6.963538000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4119,6.963715000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4120,6.963904000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4121,6.964054000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4122,6.997228000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4123,6.997404000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4124,6.997579000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4125,6.997730000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4126,6.997903000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4127,6.998053000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4128,6.998219000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4129,6.998392000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4130,6.998562000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4131,6.998737000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4132,6.998938000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4133,6.999121000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4134,6.999296000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4135,6.999478000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4136,6.999655000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4137,6.999815000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4138,6.999982000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4139,7.000141000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4140,7.000296000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4141,7.000447000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4142,7.000600000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4143,7.000766000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4144,7.000941000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4145,7.001097000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4146,7.001266000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4147,7.001433000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4148,7.001610000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4149,7.001780000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4150,7.001965000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4151,7.002137000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4152,7.002309000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4153,7.002459000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4154,7.002622000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4155,7.037408000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4156,7.037550000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4157,7.037683000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4158,7.037802000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4159,7.037945000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4160,7.038072000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4161,7.038189000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4162,7.038317000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4163,7.038445000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4164,7.038571000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4165,7.038693000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4166,7.038841000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4167,7.038981000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4168,7.077216000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4169,7.077357000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4170,7.077499000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4171,7.077611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4172,7.077724000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4173,7.077844000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4174,7.077961000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4175,7.078082000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4176,7.078204000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4177,7.078321000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4178,7.078445000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4179,7.078557000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4180,7.078675000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4181,7.078796000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4182,7.116854000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4183,7.117005000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4184,7.117153000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4185,7.117283000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4186,7.117442000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4187,7.117621000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4188,7.117775000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4189,7.117916000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4190,7.118033000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4191,7.118154000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4192,7.118277000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4193,7.118393000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4194,7.118515000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4195,7.118627000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4196,7.118763000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4197,7.118907000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4198,7.119031000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4199,7.119150000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4200,7.119272000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4201,7.119383000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4202,7.119497000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4203,7.119611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4204,7.119731000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4205,7.119859000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4206,7.119970000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4207,7.120095000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4208,7.120209000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4209,7.120318000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4210,7.120431000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4211,7.120558000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4212,7.120686000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4213,7.120837000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4214,7.120971000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4215,7.121480000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4216,7.123161000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4217,7.157606000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4218,7.157747000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4219,7.157930000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4220,7.158053000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4221,7.158177000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4222,7.158293000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4223,7.158417000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4224,7.158530000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4225,7.158650000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4226,7.158775000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4227,7.158905000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4228,7.159024000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4229,7.159151000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4230,7.159265000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4231,7.159387000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4232,7.196851000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4233,7.196998000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4234,7.197134000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4235,7.197262000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4236,7.197387000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4237,7.197511000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4238,7.197624000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4239,7.197746000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4240,7.197870000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4241,7.197988000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4242,7.198106000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4243,7.198221000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4244,7.198328000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4245,7.198435000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4246,7.237054000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4247,7.237199000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4248,7.237337000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4249,7.237508000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4250,7.237780000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4251,7.237970000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4252,7.238127000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4253,7.238286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4254,7.238425000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4255,7.238564000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4256,7.238697000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4257,7.238860000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4258,7.239000000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4259,7.239124000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4260,7.239255000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4261,7.239406000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4262,7.239540000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4263,7.239705000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4264,7.239854000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4265,7.239994000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4266,7.240153000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4267,7.240349000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4268,7.240542000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4269,7.240668000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4270,7.240786000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4271,7.240982000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4272,7.241194000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4273,7.241329000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4274,7.241444000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4275,7.241560000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4276,7.241676000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4277,7.241801000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4278,7.241936000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4279,7.277428000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4280,7.277627000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4281,7.277832000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4282,7.278075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4283,7.278270000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4284,7.278452000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4285,7.278631000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4286,7.278803000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4287,7.279006000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4288,7.279155000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4289,7.279309000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4290,7.279462000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4291,7.279623000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4292,7.279794000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4293,7.279965000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4294,7.280142000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4295,7.316948000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4296,7.317102000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4297,7.317243000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4298,7.317356000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4299,7.317485000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4300,7.317615000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4301,7.317738000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4302,7.317869000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4303,7.317997000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4304,7.318110000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4305,7.318225000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4306,7.318339000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4307,7.318459000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4308,7.318571000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4309,7.357324000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4310,7.357554000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4311,7.357700000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4312,7.357851000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4313,7.357986000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4314,7.358158000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4315,7.358339000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4316,7.358476000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4317,7.358600000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4318,7.359169000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4319,7.359444000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4320,7.359682000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4321,7.359949000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4322,7.360177000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4323,7.360425000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4324,7.363486000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4325,7.363680000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4326,7.363870000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4327,7.364011000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4328,7.364171000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4329,7.364342000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4330,7.364506000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4331,7.364661000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4332,7.364817000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4333,7.364963000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4334,7.365124000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4335,7.365276000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4336,7.365431000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4337,7.365590000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4338,7.365751000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4339,7.365908000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4340,7.366060000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4341,7.366224000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4342,7.397210000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4343,7.397388000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4344,7.397579000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4345,7.397832000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4346,7.398075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4347,7.398304000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4348,7.398534000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4349,7.398706000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4350,7.398898000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4351,7.399056000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4352,7.399228000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4353,7.399391000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4354,7.399558000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4355,7.437158000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4356,7.437304000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4357,7.437427000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4358,7.437561000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4359,7.437733000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4360,7.437997000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4361,7.438197000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4362,7.438374000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4363,7.438558000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4364,7.438689000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4365,7.438828000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4366,7.438950000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4367,7.439060000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4368,7.439186000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4369,7.439322000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4370,7.439461000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4371,7.477259000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4372,7.477401000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4373,7.477549000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4374,7.477700000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4375,7.477891000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4376,7.478086000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4377,7.478273000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4378,7.478457000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4379,7.478642000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4380,7.478767000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4381,7.478916000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4382,7.479036000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4383,7.479153000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4384,7.479293000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4385,7.479410000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4386,7.479528000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4387,7.479654000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4388,7.479792000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4389,7.479926000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4390,7.480048000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4391,7.480169000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4392,7.480292000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4393,7.480419000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4394,7.480535000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4395,7.480653000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4396,7.480780000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4397,7.480922000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4398,7.481047000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4399,7.481160000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4400,7.481280000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4401,7.481398000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4402,7.481525000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4403,7.481654000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4404,7.517502000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4405,7.517747000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4406,7.517935000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4407,7.518056000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4408,7.518183000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4409,7.518310000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4410,7.518438000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4411,7.518569000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4412,7.518691000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4413,7.518827000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4414,7.518946000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4415,7.519068000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4416,7.519206000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4417,7.556887000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4418,7.557084000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4419,7.557278000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4420,7.557455000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4421,7.558049000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4422,7.561271000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4423,7.561517000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4424,7.561728000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4425,7.561936000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4426,7.562107000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4427,7.562270000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4428,7.562434000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4429,7.562602000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4430,7.597300000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4431,7.597447000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4432,7.597593000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4433,7.597727000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4434,7.597902000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4435,7.598084000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4436,7.598284000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4437,7.598503000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4438,7.598683000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4439,7.598885000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4440,7.599014000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4441,7.599142000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4442,7.599273000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4443,7.599399000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4444,7.599523000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4445,7.599645000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4446,7.599763000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4447,7.599897000,192.168.3.20,192.168.3.20,37399,4004,,,1188
4448,7.600016000,192.168.3.20,192.168.3.20,37399,4004,,,1188
