frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
425,4.322561000,192.168.2.20,192.168.2.20,37432,1935,16459
426,4.322644000,192.168.2.20,192.168.2.20,1935,37432,72
427,4.322689000,192.168.2.20,192.168.2.20,37432,1935,19926
428,4.322731000,192.168.2.20,192.168.2.20,1935,37432,72
429,4.355677000,192.168.2.20,192.168.2.20,37432,1935,80
430,4.355801000,192.168.2.20,192.168.2.20,1935,37432,72
431,4.355889000,192.168.2.20,192.168.2.20,37432,1935,4570
432,4.355970000,192.168.2.20,192.168.2.99,1935,56806,1520
433,4.356056000,192.168.2.20,192.168.2.20,1935,37432,72
434,4.356558000,192.168.3.99,192.168.3.20,1935,56806,1520
435,4.356616000,192.168.3.20,192.168.3.99,56806,1935,84
436,4.389183000,192.168.2.20,192.168.2.20,37432,1935,80
437,4.389289000,192.168.2.20,192.168.2.20,1935,37432,72
438,4.389330000,192.168.2.20,192.168.2.20,37432,1935,3470
439,4.389365000,192.168.2.20,192.168.2.20,1935,37432,72
440,4.422059000,192.168.2.20,192.168.2.20,37432,1935,76
441,4.422205000,192.168.2.20,192.168.2.20,1935,37432,72
442,4.422266000,192.168.2.20,192.168.2.20,37432,1935,3138
443,4.422333000,192.168.2.20,192.168.2.20,1935,37432,72
444,4.455494000,192.168.2.20,192.168.2.20,37432,1935,80
445,4.455639000,192.168.2.20,192.168.2.20,1935,37432,72
446,4.455723000,192.168.2.20,192.168.2.20,37432,1935,27760
447,4.455798000,192.168.2.20,192.168.2.99,1935,56806,1520
448,4.455911000,192.168.2.20,192.168.2.20,1935,37432,72
449,4.457387000,192.168.3.99,192.168.3.20,1935,56806,1520
450,4.457419000,192.168.3.20,192.168.3.99,56806,1935,92
451,4.488553000,192.168.2.20,192.168.2.20,37432,1935,80
452,4.488665000,192.168.2.20,192.168.2.20,1935,37432,72
453,4.488705000,192.168.2.20,192.168.2.20,37432,1935,2413
454,4.488754000,192.168.2.20,192.168.2.20,1935,37432,72
455,4.522265000,192.168.2.20,192.168.2.20,37432,1935,80
456,4.522396000,192.168.2.20,192.168.2.20,1935,37432,72
457,4.522481000,192.168.2.20,192.168.2.20,37432,1935,20927
458,4.522598000,192.168.2.20,192.168.2.20,1935,37432,72
459,4.522658000,192.168.2.20,192.168.2.20,37432,1935,8685
460,4.522724000,192.168.2.20,192.168.2.20,1935,37432,72
461,4.555682000,192.168.2.20,192.168.2.20,37432,1935,80
462,4.555807000,192.168.2.20,192.168.2.20,1935,37432,72
463,4.555889000,192.168.2.20,192.168.2.20,37432,1935,2334
464,4.555961000,192.168.2.20,192.168.2.20,1935,37432,72
465,4.556006000,192.168.2.20,192.168.2.99,1935,56806,1520
466,4.557446000,192.168.3.99,192.168.3.20,1935,56806,1520
467,4.557512000,192.168.3.20,192.168.3.99,56806,1935,92
468,4.558076000,192.168.2.99,192.168.2.20,56806,1935,92
469,4.558131000,192.168.2.20,192.168.2.99,1935,56806,1520
470,4.558148000,192.168.2.20,192.168.2.99,1935,56806,83
471,4.588813000,192.168.2.20,192.168.2.20,37432,1935,80
472,4.588903000,192.168.2.20,192.168.2.20,1935,37432,72
473,4.588942000,192.168.2.20,192.168.2.20,37432,1935,8645
474,4.589003000,192.168.2.20,192.168.2.20,1935,37432,72
475,4.589042000,192.168.2.20,192.168.2.20,37432,1935,28192
476,4.589091000,192.168.2.20,192.168.2.20,1935,37432,72
477,4.622266000,192.168.2.20,192.168.2.20,37432,1935,80
478,4.622394000,192.168.2.20,192.168.2.20,1935,37432,72
479,4.622457000,192.168.2.20,192.168.2.20,37432,1935,2722
480,4.622524000,192.168.2.20,192.168.2.20,1935,37432,72
481,4.655397000,192.168.2.20,192.168.2.20,37432,1935,80
482,4.655522000,192.168.2.20,192.168.2.20,1935,37432,72
483,4.655583000,192.168.2.20,192.168.2.20,37432,1935,3232
484,4.655650000,192.168.2.20,192.168.2.20,1935,37432,72
485,4.659346000,192.168.2.99,192.168.2.20,56806,1935,92
486,4.659460000,192.168.2.20,192.168.2.99,1935,56806,1520
487,4.659540000,192.168.3.99,192.168.3.20,1935,56806,1520
488,4.659568000,192.168.3.20,192.168.3.99,56806,1935,84
489,4.659599000,192.168.3.99,192.168.3.20,1935,56806,83
490,4.659617000,192.168.3.20,192.168.3.99,56806,1935,72
491,4.689120000,192.168.2.20,192.168.2.20,37432,1935,80
492,4.689212000,192.168.2.20,192.168.2.20,1935,37432,72
493,4.689258000,192.168.2.20,192.168.2.20,37432,1935,16840
494,4.689332000,192.168.2.20,192.168.2.20,1935,37432,72
495,4.689373000,192.168.2.20,192.168.2.20,37432,1935,20029
496,4.689423000,192.168.2.20,192.168.2.20,1935,37432,72
497,4.722480000,192.168.2.20,192.168.2.20,37432,1935,80
498,4.722566000,192.168.2.20,192.168.2.20,1935,37432,72
499,4.722597000,192.168.2.20,192.168.2.20,37432,1935,3433
500,4.722631000,192.168.2.20,192.168.2.20,1935,37432,72
501,4.756192000,192.168.2.20,192.168.2.20,37432,1935,80
502,4.756312000,192.168.2.20,192.168.2.20,1935,37432,72
503,4.756352000,192.168.2.20,192.168.2.20,37432,1935,431
504,4.756387000,192.168.2.20,192.168.2.20,1935,37432,72
505,4.756466000,192.168.2.20,192.168.2.20,37432,1935,16467
506,4.756549000,192.168.2.20,192.168.2.20,1935,37432,72
507,4.756625000,192.168.2.20,192.168.2.20,37432,1935,12363
508,4.756703000,192.168.2.20,192.168.2.20,1935,37432,72
509,4.756745000,192.168.2.20,192.168.2.20,37432,1935,10316
510,4.756791000,192.168.2.20,192.168.2.20,1935,37432,72
511,4.760422000,192.168.2.99,192.168.2.20,56806,1935,84
512,4.760535000,192.168.2.20,192.168.2.99,1935,56806,1520
513,4.760579000,192.168.3.99,192.168.3.20,1935,56806,1520
514,4.760599000,192.168.3.20,192.168.3.99,56806,1935,84
515,4.761975000,192.168.2.99,192.168.2.20,56806,1935,72
516,4.762070000,192.168.2.20,192.168.2.99,1935,56806,1520
517,4.762084000,192.168.2.20,192.168.2.99,1935,56806,834
518,4.788771000,192.168.2.20,192.168.2.20,37432,1935,80
519,4.788898000,192.168.2.20,192.168.2.20,1935,37432,72
520,4.788941000,192.168.2.20,192.168.2.20,37432,1935,4765
521,4.789018000,192.168.2.20,192.168.2.20,1935,37432,72
522,4.822400000,192.168.2.20,192.168.2.20,37432,1935,80
523,4.822589000,192.168.2.20,192.168.2.20,1935,37432,72
524,4.822670000,192.168.2.20,192.168.2.20,37432,1935,4490
525,4.822782000,192.168.2.20,192.168.2.20,1935,37432,72
526,4.855141000,192.168.2.20,192.168.2.20,37432,1935,80
527,4.855316000,192.168.2.20,192.168.2.20,1935,37432,72
528,4.855388000,192.168.2.20,192.168.2.20,37432,1935,38195
529,4.855478000,192.168.2.20,192.168.2.20,1935,37432,72
530,4.861464000,192.168.2.99,192.168.2.20,56806,1935,84
531,4.861582000,192.168.2.20,192.168.2.99,1935,56806,1520
532,4.861627000,192.168.3.99,192.168.3.20,1935,56806,1520
533,4.861655000,192.168.3.20,192.168.3.99,56806,1935,72
534,4.862710000,192.168.3.99,192.168.3.20,1935,56806,1520
535,4.862782000,192.168.3.20,192.168.3.99,56806,1935,72
536,4.863221000,192.168.3.99,192.168.3.20,1935,56806,834
537,4.863281000,192.168.3.20,192.168.3.99,56806,1935,72
538,4.888970000,192.168.2.20,192.168.2.20,37432,1935,76
539,4.889081000,192.168.2.20,192.168.2.20,1935,37432,72
540,4.889119000,192.168.2.20,192.168.2.20,37432,1935,5557
541,4.889176000,192.168.2.20,192.168.2.20,1935,37432,72
542,4.921873000,192.168.2.20,192.168.2.20,37432,1935,80
543,4.921974000,192.168.2.20,192.168.2.20,1935,37432,72
544,4.922007000,192.168.2.20,192.168.2.20,37432,1935,5064
545,4.922058000,192.168.2.20,192.168.2.20,1935,37432,72
546,4.956031000,192.168.2.20,192.168.2.20,37432,1935,80
547,4.956240000,192.168.2.20,192.168.2.20,1935,37432,72
548,4.956312000,192.168.2.20,192.168.2.20,37432,1935,34615
549,4.956394000,192.168.2.20,192.168.2.20,1935,37432,72
550,4.963235000,192.168.2.99,192.168.2.20,56806,1935,72
551,4.963361000,192.168.2.20,192.168.2.99,1935,56806,1520
552,4.963421000,192.168.3.99,192.168.3.20,1935,56806,1520
553,4.963449000,192.168.3.20,192.168.3.99,56806,1935,72
554,4.964023000,192.168.2.99,192.168.2.20,56806,1935,72
555,4.964446000,192.168.2.99,192.168.2.20,56806,1935,72
556,4.964485000,192.168.2.20,192.168.2.99,1935,56806,612
557,4.988812000,192.168.2.20,192.168.2.20,37432,1935,80
558,4.988924000,192.168.2.20,192.168.2.20,1935,37432,72
559,4.988966000,192.168.2.20,192.168.2.20,37432,1935,5627
560,4.989030000,192.168.2.20,192.168.2.20,1935,37432,72
561,5.022272000,192.168.2.20,192.168.2.20,37432,1935,80
562,5.022423000,192.168.2.20,192.168.2.20,1935,37432,72
563,5.022495000,192.168.2.20,192.168.2.20,37432,1935,5891
564,5.022598000,192.168.2.20,192.168.2.20,1935,37432,72
565,5.055740000,192.168.2.20,192.168.2.20,37432,1935,80
566,5.056008000,192.168.2.20,192.168.2.20,1935,37432,72
567,5.056114000,192.168.2.20,192.168.2.20,37432,1935,49657
568,5.056207000,192.168.2.20,192.168.2.99,1935,56806,1520
569,5.056292000,192.168.2.20,192.168.2.20,1935,37432,72
570,5.065441000,192.168.2.99,192.168.2.20,56806,1935,72
571,5.065571000,192.168.3.99,192.168.3.20,1935,56806,1520
572,5.065611000,192.168.3.20,192.168.3.99,56806,1935,72
573,5.066058000,192.168.3.99,192.168.3.20,1935,56806,612
574,5.066112000,192.168.3.20,192.168.3.99,56806,1935,72
575,5.088999000,192.168.2.20,192.168.2.20,37432,1935,80
576,5.089095000,192.168.2.20,192.168.2.20,1935,37432,72
577,5.089153000,192.168.2.20,192.168.2.20,37432,1935,15335
578,5.089230000,192.168.2.20,192.168.2.20,1935,37432,72
579,5.122232000,192.168.2.20,192.168.2.20,37432,1935,80
580,5.122326000,192.168.2.20,192.168.2.20,1935,37432,72
581,5.122370000,192.168.2.20,192.168.2.20,37432,1935,7299
582,5.122445000,192.168.2.20,192.168.2.20,1935,37432,72
583,5.155520000,192.168.2.20,192.168.2.20,37432,1935,80
584,5.155663000,192.168.2.20,192.168.2.20,1935,37432,72
585,5.155730000,192.168.2.20,192.168.2.20,37432,1935,10132
586,5.155793000,192.168.2.20,192.168.2.99,1935,56806,1520
587,5.155878000,192.168.2.20,192.168.2.20,1935,37432,72
588,5.157093000,192.168.3.99,192.168.3.20,1935,56806,1520
589,5.166671000,192.168.2.99,192.168.2.20,56806,1935,72
590,5.189061000,192.168.2.20,192.168.2.20,37432,1935,80
591,5.189305000,192.168.2.20,192.168.2.20,1935,37432,72
592,5.189374000,192.168.2.20,192.168.2.20,37432,1935,54847
593,5.189479000,192.168.2.20,192.168.2.20,1935,37432,72
594,5.197872000,192.168.3.20,192.168.3.99,56806,1935,72
595,5.222504000,192.168.2.20,192.168.2.20,37432,1935,80
596,5.222600000,192.168.2.20,192.168.2.20,1935,37432,72
597,5.222648000,192.168.2.20,192.168.2.20,37432,1935,7841
598,5.222717000,192.168.2.20,192.168.2.20,1935,37432,72
599,5.256472000,192.168.2.20,192.168.2.20,37432,1935,80
600,5.256564000,192.168.2.20,192.168.2.20,1935,37432,72
601,5.256593000,192.168.2.20,192.168.2.20,37432,1935,827
602,5.256620000,192.168.2.20,192.168.2.20,1935,37432,72
603,5.256670000,192.168.2.20,192.168.2.20,37432,1935,12370
604,5.256728000,192.168.2.20,192.168.2.99,1935,56806,1520
605,5.256779000,192.168.2.20,192.168.2.20,1935,37432,72
606,5.256821000,192.168.2.20,192.168.2.20,37432,1935,62664
607,5.256949000,192.168.2.20,192.168.2.20,1935,37432,72
608,5.256991000,192.168.2.20,192.168.2.20,37432,1935,3032
609,5.257056000,192.168.2.20,192.168.2.20,1935,37432,72
610,5.257094000,192.168.2.20,192.168.2.20,37432,1935,11042
611,5.257138000,192.168.2.20,192.168.2.20,1935,37432,72
612,5.288510000,192.168.2.20,192.168.2.20,37432,1935,80
613,5.288610000,192.168.2.20,192.168.2.20,1935,37432,72
614,5.288669000,192.168.2.20,192.168.2.20,37432,1935,4524
615,5.288725000,192.168.2.20,192.168.2.20,1935,37432,72
616,5.288774000,192.168.2.20,192.168.2.20,37432,1935,73
617,5.288829000,192.168.2.20,192.168.2.20,1935,37432,72
618,5.288886000,192.168.2.20,192.168.2.20,37432,1935,30663
619,5.288918000,192.168.2.20,192.168.2.20,1935,37432,72
620,5.298882000,192.168.2.99,192.168.2.20,56806,1935,72
621,5.298998000,192.168.2.20,192.168.2.99,1935,56806,1047
622,5.321796000,192.168.2.20,192.168.2.20,37432,1935,76
623,5.321907000,192.168.2.20,192.168.2.20,1935,37432,72
624,5.321977000,192.168.2.20,192.168.2.20,37432,1935,9978
625,5.322017000,192.168.2.20,192.168.2.20,1935,37432,72
626,5.356922000,192.168.2.20,192.168.2.20,37432,1935,80
627,5.357027000,192.168.2.20,192.168.2.20,1935,37432,72
628,5.357075000,192.168.2.20,192.168.2.20,37432,1935,14272
629,5.357117000,192.168.2.20,192.168.2.20,1935,37432,72
630,5.357501000,192.168.3.99,192.168.3.20,1935,56806,1520
631,5.357616000,192.168.3.20,192.168.3.99,56806,1935,84
632,5.388901000,192.168.2.20,192.168.2.20,37432,1935,80
633,5.389002000,192.168.2.20,192.168.2.20,1935,37432,72
634,5.389039000,192.168.2.20,192.168.2.20,37432,1935,4947
635,5.389067000,192.168.2.20,192.168.2.20,1935,37432,72
636,5.389090000,192.168.2.20,192.168.2.99,1935,56806,1520
637,5.389095000,192.168.2.20,192.168.2.20,37432,1935,73
638,5.389142000,192.168.2.20,192.168.2.20,1935,37432,72
639,5.389193000,192.168.2.20,192.168.2.20,37432,1935,41041
640,5.389229000,192.168.2.20,192.168.2.20,1935,37432,72
641,5.389258000,192.168.2.20,192.168.2.20,37432,1935,73
642,5.389297000,192.168.2.20,192.168.2.20,1935,37432,72
643,5.389349000,192.168.2.20,192.168.2.20,37432,1935,36945
644,5.389397000,192.168.2.20,192.168.2.20,1935,37432,72
645,5.389430000,192.168.2.20,192.168.2.20,37432,1935,2234
646,5.389461000,192.168.2.20,192.168.2.20,1935,37432,72
647,5.399543000,192.168.3.99,192.168.3.20,1935,56806,1047
648,5.399656000,192.168.3.20,192.168.3.99,56806,1935,84
649,5.422172000,192.168.2.20,192.168.2.20,37432,1935,80
650,5.422261000,192.168.2.20,192.168.2.20,1935,37432,72
651,5.422314000,192.168.2.20,192.168.2.20,37432,1935,25052
652,5.422372000,192.168.2.20,192.168.2.20,1935,37432,72
653,5.422414000,192.168.2.20,192.168.2.20,37432,1935,12398
654,5.422450000,192.168.2.20,192.168.2.20,1935,37432,72
655,5.455632000,192.168.2.20,192.168.2.20,37432,1935,80
656,5.455780000,192.168.2.20,192.168.2.20,1935,37432,72
657,5.455877000,192.168.2.20,192.168.2.20,37432,1935,11042
658,5.455955000,192.168.2.20,192.168.2.20,1935,37432,72
659,5.458655000,192.168.2.99,192.168.2.20,56806,1935,84
660,5.458784000,192.168.2.20,192.168.2.99,1935,56806,1520
661,5.488919000,192.168.2.20,192.168.2.20,37432,1935,80
662,5.489017000,192.168.2.20,192.168.2.20,1935,37432,72
663,5.489064000,192.168.2.20,192.168.2.20,37432,1935,14532
664,5.489102000,192.168.2.20,192.168.2.20,1935,37432,72
665,5.500711000,192.168.2.99,192.168.2.20,56806,1935,84
666,5.500827000,192.168.2.20,192.168.2.99,1935,56806,1520
667,5.522193000,192.168.2.20,192.168.2.20,37432,1935,80
668,5.522299000,192.168.2.20,192.168.2.20,1935,37432,72
669,5.522330000,192.168.2.20,192.168.2.20,37432,1935,449
670,5.522355000,192.168.2.20,192.168.2.20,1935,37432,72
671,5.522388000,192.168.2.20,192.168.2.20,37432,1935,16467
672,5.522417000,192.168.2.20,192.168.2.20,1935,37432,72
673,5.522450000,192.168.2.20,192.168.2.20,37432,1935,16460
674,5.522476000,192.168.2.20,192.168.2.20,1935,37432,72
675,5.522507000,192.168.2.20,192.168.2.20,37432,1935,16461
676,5.522575000,192.168.2.20,192.168.2.20,1935,37432,72
677,5.522615000,192.168.2.20,192.168.2.20,37432,1935,21792
678,5.522655000,192.168.2.20,192.168.2.20,1935,37432,72
679,5.555072000,192.168.2.20,192.168.2.20,37432,1935,80
680,5.555172000,192.168.2.20,192.168.2.20,1935,37432,72
681,5.555219000,192.168.2.20,192.168.2.20,37432,1935,9045
682,5.555255000,192.168.2.20,192.168.2.20,1935,37432,72
683,5.555296000,192.168.2.20,192.168.2.20,37432,1935,12055
684,5.555366000,192.168.2.20,192.168.2.20,1935,37432,72
685,5.559504000,192.168.3.99,192.168.3.20,1935,56806,1520
686,5.559613000,192.168.3.20,192.168.3.99,56806,1935,72
687,5.588986000,192.168.2.20,192.168.2.20,37432,1935,80
688,5.589074000,192.168.2.20,192.168.2.20,1935,37432,72
689,5.589110000,192.168.2.20,192.168.2.20,37432,1935,10928
690,5.589165000,192.168.2.20,192.168.2.20,1935,37432,72
691,5.601542000,192.168.3.99,192.168.3.20,1935,56806,1520
692,5.601654000,192.168.3.20,192.168.3.99,56806,1935,84
693,5.622220000,192.168.2.20,192.168.2.20,37432,1935,80
694,5.622316000,192.168.2.20,192.168.2.20,1935,37432,72
695,5.622367000,192.168.2.20,192.168.2.20,37432,1935,17221
696,5.622449000,192.168.2.20,192.168.2.20,1935,37432,72
697,5.622518000,192.168.2.20,192.168.2.20,37432,1935,52180
698,5.622604000,192.168.2.20,192.168.2.20,1935,37432,72
699,5.655883000,192.168.2.20,192.168.2.20,37432,1935,80
700,5.655989000,192.168.2.20,192.168.2.20,1935,37432,72
701,5.656050000,192.168.2.20,192.168.2.20,37432,1935,12719
702,5.656111000,192.168.2.20,192.168.2.20,1935,37432,72
703,5.656175000,192.168.2.20,192.168.2.20,37432,1935,4168
704,5.656229000,192.168.2.20,192.168.2.20,1935,37432,72
705,5.656288000,192.168.2.20,192.168.2.20,37432,1935,73
706,5.656343000,192.168.2.20,192.168.2.20,1935,37432,72
707,5.656396000,192.168.2.20,192.168.2.20,37432,1935,9816
708,5.656450000,192.168.2.20,192.168.2.20,1935,37432,72
709,5.660762000,192.168.2.99,192.168.2.20,56806,1935,72
710,5.660911000,192.168.2.20,192.168.2.99,1935,56806,1520
711,5.688793000,192.168.2.20,192.168.2.20,37432,1935,80
712,5.688914000,192.168.2.20,192.168.2.20,1935,37432,72
713,5.688965000,192.168.2.20,192.168.2.20,37432,1935,11010
714,5.689031000,192.168.2.20,192.168.2.20,1935,37432,72
715,5.702702000,192.168.2.99,192.168.2.20,56806,1935,84
716,5.702813000,192.168.2.20,192.168.2.99,1935,56806,1520
717,5.722072000,192.168.2.20,192.168.2.20,37432,1935,80
718,5.722186000,192.168.2.20,192.168.2.20,1935,37432,72
719,5.722229000,192.168.2.20,192.168.2.20,37432,1935,8576
720,5.722298000,192.168.2.20,192.168.2.20,1935,37432,72
721,5.755290000,192.168.2.20,192.168.2.20,37432,1935,80
722,5.755406000,192.168.2.20,192.168.2.20,1935,37432,72
723,5.755446000,192.168.2.20,192.168.2.20,37432,1935,468
724,5.755483000,192.168.2.20,192.168.2.20,1935,37432,72
725,5.755549000,192.168.2.20,192.168.2.20,37432,1935,16468
726,5.755631000,192.168.2.20,192.168.2.20,1935,37432,72
727,5.755690000,192.168.2.20,192.168.2.20,37432,1935,24653
728,5.755755000,192.168.2.20,192.168.2.20,1935,37432,72
729,5.755814000,192.168.2.20,192.168.2.20,37432,1935,27307
730,5.755894000,192.168.2.20,192.168.2.20,1935,37432,72
731,5.761651000,192.168.3.99,192.168.3.20,1935,56806,1520
732,5.761783000,192.168.3.20,192.168.3.99,56806,1935,72
733,5.789481000,192.168.2.20,192.168.2.20,37432,1935,80
734,5.789589000,192.168.2.20,192.168.2.20,1935,37432,72
735,5.789648000,192.168.2.20,192.168.2.20,37432,1935,4919
736,5.789736000,192.168.2.20,192.168.2.20,1935,37432,72
737,5.789783000,192.168.2.20,192.168.2.20,37432,1935,22303
738,5.789827000,192.168.2.20,192.168.2.20,1935,37432,72
739,5.803561000,192.168.3.99,192.168.3.20,1935,56806,1520
740,5.822304000,192.168.2.20,192.168.2.20,37432,1935,80
741,5.822438000,192.168.2.20,192.168.2.20,1935,37432,72
742,5.822520000,192.168.2.20,192.168.2.20,37432,1935,9106
743,5.822631000,192.168.2.20,192.168.2.20,1935,37432,72
744,5.855821000,192.168.2.20,192.168.2.20,37432,1935,80
745,5.855977000,192.168.2.20,192.168.2.20,1935,37432,72
746,5.856010000,192.168.2.20,192.168.2.20,37432,1935,10098
747,5.856065000,192.168.2.20,192.168.2.20,1935,37432,72
748,5.862500000,192.168.2.99,192.168.2.20,56806,1935,72
749,5.862622000,192.168.2.20,192.168.2.99,1935,56806,1520
750,5.862641000,192.168.2.20,192.168.2.99,1935,56806,1520
751,5.889071000,192.168.2.20,192.168.2.20,37432,1935,80
752,5.889168000,192.168.2.20,192.168.2.20,1935,37432,72
753,5.889205000,192.168.2.20,192.168.2.20,37432,1935,12741
754,5.889262000,192.168.2.20,192.168.2.20,1935,37432,72
755,5.889311000,192.168.2.20,192.168.2.20,37432,1935,44246
756,5.889365000,192.168.2.20,192.168.2.20,1935,37432,72
757,5.892872000,192.168.3.20,192.168.3.99,56806,1935,72
758,5.922355000,192.168.2.20,192.168.2.20,37432,1935,80
759,5.922445000,192.168.2.20,192.168.2.20,1935,37432,72
760,5.922500000,192.168.2.20,192.168.2.20,37432,1935,22396
761,5.922576000,192.168.2.20,192.168.2.20,1935,37432,72
762,5.956461000,192.168.2.20,192.168.2.20,37432,1935,80
763,5.956602000,192.168.2.20,192.168.2.20,1935,37432,72
764,5.956670000,192.168.2.20,192.168.2.20,37432,1935,7608
765,5.956768000,192.168.2.20,192.168.2.20,1935,37432,72
766,5.963385000,192.168.3.99,192.168.3.20,1935,56806,1520
767,5.964082000,192.168.3.99,192.168.3.20,1935,56806,1520
768,5.964144000,192.168.3.20,192.168.3.99,56806,1935,72
769,5.989105000,192.168.2.20,192.168.2.20,37432,1935,80
770,5.989312000,192.168.2.20,192.168.2.20,1935,37432,72
771,5.989393000,192.168.2.20,192.168.2.20,37432,1935,7080
772,5.989511000,192.168.2.20,192.168.2.20,1935,37432,72
773,5.994014000,192.168.2.99,192.168.2.20,56806,1935,72
774,5.994151000,192.168.2.20,192.168.2.99,1935,56806,1520
775,6.022399000,192.168.2.20,192.168.2.20,37432,1935,80
776,6.022995000,192.168.2.20,192.168.2.20,1935,37432,72
777,6.023098000,192.168.2.20,192.168.2.20,37432,1935,47298
778,6.023234000,192.168.2.20,192.168.2.20,1935,37432,72
779,6.055672000,192.168.2.20,192.168.2.20,37432,1935,80
780,6.055857000,192.168.2.20,192.168.2.20,1935,37432,72
781,6.055911000,192.168.2.20,192.168.2.20,37432,1935,19656
782,6.055995000,192.168.2.20,192.168.2.20,1935,37432,72
783,6.065128000,192.168.2.99,192.168.2.20,56806,1935,72
784,6.065257000,192.168.2.20,192.168.2.99,1935,56806,1520
785,6.065276000,192.168.2.20,192.168.2.99,1935,56806,1520
786,6.065297000,192.168.2.20,192.168.2.99,1935,56806,1106
787,6.088815000,192.168.2.20,192.168.2.20,37432,1935,80
788,6.088915000,192.168.2.20,192.168.2.20,1935,37432,72
789,6.088956000,192.168.2.20,192.168.2.20,37432,1935,7329
790,6.089019000,192.168.2.20,192.168.2.20,1935,37432,72
791,6.094920000,192.168.3.99,192.168.3.20,1935,56806,1520
792,6.122434000,192.168.2.20,192.168.2.20,37432,1935,80
793,6.122542000,192.168.2.20,192.168.2.20,1935,37432,72
794,6.122585000,192.168.2.20,192.168.2.20,37432,1935,6168
795,6.122650000,192.168.2.20,192.168.2.20,1935,37432,72
