frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
2121,17.718033000,192.168.2.20,192.168.2.20,47056,1935,11865
2122,17.718119000,192.168.2.20,192.168.2.20,1935,47056,72
2123,17.733138000,192.168.3.99,192.168.3.20,1935,51566,1520
2124,17.733245000,192.168.3.20,192.168.3.99,51566,1935,72
2125,17.733769000,192.168.3.99,192.168.3.20,1935,51566,1520
2126,17.733816000,192.168.3.20,192.168.3.99,51566,1935,72
2127,17.734274000,192.168.3.99,192.168.3.20,1935,51566,1520
2128,17.734306000,192.168.3.20,192.168.3.99,51566,1935,72
2129,17.734862000,192.168.3.99,192.168.3.20,1935,51566,1520
2130,17.734896000,192.168.3.20,192.168.3.99,51566,1935,72
2131,17.757056000,192.168.2.20,192.168.2.20,47056,1935,80
2132,17.757159000,192.168.2.20,192.168.2.20,1935,47056,72
2133,17.757190000,192.168.2.20,192.168.2.20,47056,1935,8637
2134,17.757236000,192.168.2.20,192.168.2.20,1935,47056,72
2135,17.757270000,192.168.2.20,192.168.2.20,47056,1935,16713
2136,17.757307000,192.168.2.20,192.168.2.20,1935,47056,72
2137,17.797402000,192.168.2.20,192.168.2.20,47056,1935,80
2138,17.797522000,192.168.2.20,192.168.2.20,1935,47056,72
2139,17.797599000,192.168.2.20,192.168.2.20,47056,1935,9802
2140,17.797714000,192.168.2.20,192.168.2.20,1935,47056,72
2141,17.834406000,192.168.2.99,192.168.2.20,51566,1935,72
2142,17.834524000,192.168.2.20,192.168.2.99,1935,51566,1520
2143,17.834536000,192.168.2.20,192.168.2.99,1935,51566,1520
2144,17.834908000,192.168.2.99,192.168.2.20,51566,1935,72
2145,17.835307000,192.168.2.99,192.168.2.20,51566,1935,72
2146,17.835350000,192.168.2.20,192.168.2.99,1935,51566,1520
2147,17.835361000,192.168.2.20,192.168.2.99,1935,51566,1520
2148,17.835722000,192.168.2.99,192.168.2.20,51566,1935,72
2149,17.835749000,192.168.2.20,192.168.2.99,1935,51566,1520
2150,17.837496000,192.168.2.20,192.168.2.20,47056,1935,80
2151,17.837634000,192.168.2.20,192.168.2.20,1935,47056,72
2152,17.837732000,192.168.2.20,192.168.2.20,47056,1935,11063
2153,17.837864000,192.168.2.20,192.168.2.20,1935,47056,72
2154,17.877588000,192.168.2.20,192.168.2.20,47056,1935,80
2155,17.877665000,192.168.2.20,192.168.2.20,1935,47056,72
2156,17.877718000,192.168.2.20,192.168.2.20,47056,1935,26416
2157,17.877790000,192.168.2.20,192.168.2.20,1935,47056,72
2158,17.916869000,192.168.2.20,192.168.2.20,47056,1935,80
2159,17.917048000,192.168.2.20,192.168.2.20,1935,47056,72
2160,17.917146000,192.168.2.20,192.168.2.20,47056,1935,10222
2161,17.917271000,192.168.2.20,192.168.2.20,1935,47056,72
2162,17.936477000,192.168.3.99,192.168.3.20,1935,51566,1520
2163,17.936588000,192.168.3.20,192.168.3.99,51566,1935,72
2164,17.937074000,192.168.3.99,192.168.3.20,1935,51566,1520
2165,17.937147000,192.168.3.20,192.168.3.99,51566,1935,72
2166,17.937961000,192.168.3.99,192.168.3.20,1935,51566,1520
2167,17.938059000,192.168.3.20,192.168.3.99,51566,1935,72
2168,17.938755000,192.168.3.99,192.168.3.20,1935,51566,1520
2169,17.938838000,192.168.3.20,192.168.3.99,51566,1935,72
2170,17.939507000,192.168.3.99,192.168.3.20,1935,51566,1520
2171,17.939590000,192.168.3.20,192.168.3.99,51566,1935,72
2172,17.957582000,192.168.2.20,192.168.2.20,47056,1935,80
2173,17.957668000,192.168.2.20,192.168.2.20,1935,47056,72
2174,17.957765000,192.168.2.20,192.168.2.20,47056,1935,13730
2175,17.957885000,192.168.2.20,192.168.2.20,1935,47056,72
2176,17.998276000,192.168.2.20,192.168.2.20,47056,1935,80
2177,17.998401000,192.168.2.20,192.168.2.20,1935,47056,72
2178,17.998472000,192.168.2.20,192.168.2.20,47056,1935,17163
2179,17.998570000,192.168.2.20,192.168.2.20,1935,47056,72
2180,17.998625000,192.168.2.20,192.168.2.20,47056,1935,7370
2181,17.998686000,192.168.2.20,192.168.2.20,1935,47056,72
2182,18.037451000,192.168.2.20,192.168.2.20,47056,1935,80
2183,18.037575000,192.168.2.20,192.168.2.20,1935,47056,72
2184,18.037612000,192.168.2.20,192.168.2.20,47056,1935,12571
2185,18.037668000,192.168.2.20,192.168.2.20,1935,47056,72
2186,18.037926000,192.168.2.99,192.168.2.20,51566,1935,72
2187,18.038027000,192.168.2.20,192.168.2.99,1935,51566,1520
2188,18.038039000,192.168.2.20,192.168.2.99,1935,51566,1520
2189,18.038550000,192.168.2.99,192.168.2.20,51566,1935,72
2190,18.038963000,192.168.2.99,192.168.2.20,51566,1935,72
2191,18.039006000,192.168.2.20,192.168.2.99,1935,51566,1520
2192,18.039018000,192.168.2.20,192.168.2.99,1935,51566,1520
2193,18.039379000,192.168.2.99,192.168.2.20,51566,1935,72
2194,18.040245000,192.168.2.99,192.168.2.20,51566,1935,72
2195,18.040342000,192.168.2.20,192.168.2.99,1935,51566,1520
2196,18.040360000,192.168.2.20,192.168.2.99,1935,51566,1520
2197,18.078210000,192.168.2.20,192.168.2.20,47056,1935,80
2198,18.078299000,192.168.2.20,192.168.2.20,1935,47056,72
2199,18.078334000,192.168.2.20,192.168.2.20,47056,1935,14854
2200,18.078387000,192.168.2.20,192.168.2.20,1935,47056,72
2201,18.098424000,192.168.2.20,192.168.2.20,47056,1935,80
2202,18.098518000,192.168.2.20,192.168.2.20,1935,47056,72
2203,18.098589000,192.168.2.20,192.168.2.20,47056,1935,20166
2204,18.098670000,192.168.2.20,192.168.2.20,1935,47056,72
2205,18.100023000,192.168.2.20,192.168.2.20,47056,1935,80
2206,18.100094000,192.168.2.20,192.168.2.20,1935,47056,72
2207,18.100127000,192.168.2.20,192.168.2.20,47056,1935,888
2208,18.100163000,192.168.2.20,192.168.2.20,1935,47056,72
2209,18.100214000,192.168.2.20,192.168.2.20,47056,1935,32856
2210,18.100357000,192.168.2.20,192.168.2.20,1935,47056,72
2211,18.100439000,192.168.2.20,192.168.2.20,47056,1935,14990
2212,18.100526000,192.168.2.20,192.168.2.20,1935,47056,72
2213,18.101937000,192.168.2.20,192.168.2.20,47056,1935,80
2214,18.102016000,192.168.2.20,192.168.2.20,1935,47056,72
2215,18.102060000,192.168.2.20,192.168.2.20,47056,1935,8678
2216,18.102122000,192.168.2.20,192.168.2.20,1935,47056,72
2217,18.102185000,192.168.2.20,192.168.2.20,47056,1935,20297
2218,18.102240000,192.168.2.20,192.168.2.20,1935,47056,72
2219,18.103763000,192.168.2.20,192.168.2.20,47056,1935,80
2220,18.103871000,192.168.2.20,192.168.2.20,1935,47056,72
2221,18.103922000,192.168.2.20,192.168.2.20,47056,1935,10578
2222,18.103986000,192.168.2.20,192.168.2.20,1935,47056,72
2223,18.105703000,192.168.2.20,192.168.2.20,47056,1935,80
2224,18.105797000,192.168.2.20,192.168.2.20,1935,47056,72
2225,18.105839000,192.168.2.20,192.168.2.20,47056,1935,11048
2226,18.105897000,192.168.2.20,192.168.2.20,1935,47056,72
2227,18.130876000,192.168.2.20,192.168.2.20,47056,1935,80
2228,18.131012000,192.168.2.20,192.168.2.20,1935,47056,72
2229,18.131147000,192.168.2.20,192.168.2.20,47056,1935,24341
2230,18.131282000,192.168.2.20,192.168.2.20,1935,47056,72
2231,18.132671000,192.168.2.20,192.168.2.20,47056,1935,80
2232,18.132827000,192.168.2.20,192.168.2.20,1935,47056,72
2233,18.132921000,192.168.2.20,192.168.2.20,47056,1935,6763
2234,18.133020000,192.168.2.20,192.168.2.20,1935,47056,72
2235,18.134513000,192.168.2.20,192.168.2.20,47056,1935,80
2236,18.134609000,192.168.2.20,192.168.2.20,1935,47056,72
2237,18.134675000,192.168.2.20,192.168.2.20,47056,1935,17190
2238,18.134765000,192.168.2.20,192.168.2.20,1935,47056,72
2239,18.134811000,192.168.2.20,192.168.2.20,47056,1935,6633
2240,18.134854000,192.168.2.20,192.168.2.20,1935,47056,72
2241,18.140184000,192.168.3.99,192.168.3.20,1935,51566,1520
2242,18.140311000,192.168.3.20,192.168.3.99,51566,1935,72
2243,18.141477000,192.168.3.99,192.168.3.20,1935,51566,1520
2244,18.141610000,192.168.3.20,192.168.3.99,51566,1935,72
2245,18.142361000,192.168.3.99,192.168.3.20,1935,51566,1520
2246,18.142470000,192.168.3.20,192.168.3.99,51566,1935,72
2247,18.143503000,192.168.3.99,192.168.3.20,1935,51566,1520
2248,18.143808000,192.168.3.20,192.168.3.99,51566,1935,72
2249,18.144446000,192.168.3.99,192.168.3.20,1935,51566,1520
2250,18.144968000,192.168.3.99,192.168.3.20,1935,51566,1520
2251,18.145114000,192.168.3.20,192.168.3.99,51566,1935,72
2252,18.161700000,192.168.2.20,192.168.2.20,47056,1935,80
2253,18.161817000,192.168.2.20,192.168.2.20,1935,47056,72
2254,18.161872000,192.168.2.20,192.168.2.20,47056,1935,7957
2255,18.161947000,192.168.2.20,192.168.2.20,1935,47056,72
2256,18.163655000,192.168.2.20,192.168.2.20,47056,1935,80
2257,18.163802000,192.168.2.20,192.168.2.20,1935,47056,72
2258,18.163868000,192.168.2.20,192.168.2.20,47056,1935,8578
2259,18.163941000,192.168.2.20,192.168.2.20,1935,47056,72
2260,18.165557000,192.168.2.20,192.168.2.20,47056,1935,80
2261,18.165806000,192.168.2.20,192.168.2.20,1935,47056,72
2262,18.165873000,192.168.2.20,192.168.2.20,47056,1935,25064
2263,18.165959000,192.168.2.20,192.168.2.20,1935,47056,72
2264,18.189299000,192.168.2.20,192.168.2.20,47056,1935,80
2265,18.189974000,192.168.2.20,192.168.2.20,1935,47056,72
2266,18.190044000,192.168.2.20,192.168.2.20,47056,1935,7238
2267,18.190123000,192.168.2.20,192.168.2.20,1935,47056,72
2268,18.190448000,192.168.2.20,192.168.2.20,47056,1935,80
2269,18.190561000,192.168.2.20,192.168.2.20,1935,47056,72
2270,18.190599000,192.168.2.20,192.168.2.20,47056,1935,8787
2271,18.190653000,192.168.2.20,192.168.2.20,1935,47056,72
2272,18.192111000,192.168.2.20,192.168.2.20,47056,1935,80
2273,18.192383000,192.168.2.20,192.168.2.20,1935,47056,72
2274,18.192466000,192.168.2.20,192.168.2.20,47056,1935,26010
2275,18.192554000,192.168.2.20,192.168.2.20,1935,47056,72
2276,18.239418000,192.168.2.20,192.168.2.20,47056,1935,80
2277,18.239860000,192.168.2.20,192.168.2.20,1935,47056,72
2278,18.239914000,192.168.2.20,192.168.2.20,47056,1935,9165
2279,18.239988000,192.168.2.20,192.168.2.20,1935,47056,72
2280,18.241427000,192.168.2.20,192.168.2.20,47056,1935,80
2281,18.241739000,192.168.2.99,192.168.2.20,51566,1935,72
2282,18.241777000,192.168.2.20,192.168.2.20,1935,47056,72
2283,18.241808000,192.168.2.20,192.168.2.99,1935,51566,1520
2284,18.241836000,192.168.2.20,192.168.2.20,47056,1935,33411
2285,18.241925000,192.168.2.20,192.168.2.20,1935,47056,72
2286,18.242636000,192.168.2.99,192.168.2.20,51566,1935,72
2287,18.242770000,192.168.2.20,192.168.2.99,1935,51566,1520
2288,18.242790000,192.168.2.20,192.168.2.99,1935,51566,1520
2289,18.243588000,192.168.2.99,192.168.2.20,51566,1935,72
2290,18.252969000,192.168.2.99,192.168.2.20,51566,1935,72
2291,18.253100000,192.168.2.20,192.168.2.99,1935,51566,1520
2292,18.253117000,192.168.2.20,192.168.2.99,1935,51566,1520
2293,18.253139000,192.168.2.20,192.168.2.99,1935,51566,1520
2294,18.253154000,192.168.2.20,192.168.2.99,1935,51566,1520
2295,18.289231000,192.168.2.20,192.168.2.20,47056,1935,80
2296,18.289384000,192.168.2.20,192.168.2.20,1935,47056,72
2297,18.289423000,192.168.2.20,192.168.2.20,47056,1935,7041
2298,18.289479000,192.168.2.20,192.168.2.20,1935,47056,72
2299,18.291068000,192.168.2.20,192.168.2.20,47056,1935,80
2300,18.292487000,192.168.2.20,192.168.2.20,1935,47056,72
2301,18.292553000,192.168.2.20,192.168.2.20,47056,1935,40702
2302,18.292641000,192.168.2.20,192.168.2.20,1935,47056,72
2303,18.292729000,192.168.2.20,192.168.2.20,47056,1935,80
2304,18.292826000,192.168.2.20,192.168.2.20,1935,47056,72
2305,18.292872000,192.168.2.20,192.168.2.20,47056,1935,9460
2306,18.292930000,192.168.2.20,192.168.2.20,1935,47056,72
2307,18.297804000,192.168.2.20,192.168.2.20,47056,1935,80
2308,18.298050000,192.168.2.20,192.168.2.20,1935,47056,72
2309,18.298097000,192.168.2.20,192.168.2.20,47056,1935,22385
2310,18.298165000,192.168.2.20,192.168.2.20,1935,47056,72
2311,18.308566000,192.168.2.20,192.168.2.20,47056,1935,80
2312,18.308702000,192.168.2.20,192.168.2.20,1935,47056,72
2313,18.308743000,192.168.2.20,192.168.2.20,47056,1935,6843
2314,18.308802000,192.168.2.20,192.168.2.20,1935,47056,72
2315,18.320819000,192.168.2.20,192.168.2.20,47056,1935,80
2316,18.320973000,192.168.2.20,192.168.2.20,1935,47056,72
2317,18.321019000,192.168.2.20,192.168.2.20,47056,1935,8276
2318,18.321083000,192.168.2.20,192.168.2.20,1935,47056,72
2319,18.354472000,192.168.3.99,192.168.3.20,1935,51566,1520
2320,18.354621000,192.168.3.20,192.168.3.99,51566,1935,84
2321,18.355335000,192.168.3.99,192.168.3.20,1935,51566,1520
2322,18.355413000,192.168.3.20,192.168.3.99,51566,1935,84
2323,18.356487000,192.168.3.99,192.168.3.20,1935,51566,1520
2324,18.356615000,192.168.3.20,192.168.3.99,51566,1935,84
2325,18.360018000,192.168.3.99,192.168.3.20,1935,51566,1520
2326,18.360194000,192.168.3.99,192.168.3.20,1935,51566,1520
2327,18.360244000,192.168.3.99,192.168.3.20,1935,51566,1520
2328,18.361276000,192.168.3.20,192.168.3.99,51566,1935,84
2329,18.452628000,192.168.2.20,192.168.2.20,47056,1935,80
2330,18.453329000,192.168.2.20,192.168.2.20,1935,47056,72
2331,18.453390000,192.168.2.20,192.168.2.20,47056,1935,26855
2332,18.453474000,192.168.2.20,192.168.2.20,1935,47056,72
2333,18.455802000,192.168.2.99,192.168.2.20,51566,1935,84
2334,18.455982000,192.168.2.20,192.168.2.99,1935,51566,1520
2335,18.456867000,192.168.2.99,192.168.2.20,51566,1935,84
2336,18.457738000,192.168.2.99,192.168.2.20,51566,1935,84
2337,18.457851000,192.168.2.20,192.168.2.99,1935,51566,1520
2338,18.461372000,192.168.2.20,192.168.2.20,47056,1935,80
2339,18.461858000,192.168.2.20,192.168.2.20,1935,47056,72
2340,18.461915000,192.168.2.20,192.168.2.20,47056,1935,7006
2341,18.461986000,192.168.2.20,192.168.2.20,1935,47056,72
2342,18.466062000,192.168.2.20,192.168.2.20,47056,1935,80
2343,18.466361000,192.168.2.20,192.168.2.20,1935,47056,72
2344,18.466415000,192.168.2.20,192.168.2.20,47056,1935,9051
2345,18.466487000,192.168.2.20,192.168.2.20,1935,47056,72
2346,18.467167000,192.168.2.99,192.168.2.20,51566,1935,84
2347,18.467322000,192.168.2.20,192.168.2.99,1935,51566,1520
2348,18.467344000,192.168.2.20,192.168.2.99,1935,51566,1520
2349,18.469915000,192.168.2.20,192.168.2.20,47056,1935,80
2350,18.471135000,192.168.2.20,192.168.2.20,1935,47056,72
2351,18.471214000,192.168.2.20,192.168.2.20,47056,1935,27568
2352,18.471609000,192.168.2.20,192.168.2.20,1935,47056,72
2353,18.487088000,192.168.2.20,192.168.2.20,47056,1935,80
2354,18.488871000,192.168.2.20,192.168.2.20,1935,47056,72
2355,18.488952000,192.168.2.20,192.168.2.20,47056,1935,9076
2356,18.489038000,192.168.2.20,192.168.2.20,1935,47056,72
2357,18.497770000,192.168.2.20,192.168.2.20,47056,1935,80
2358,18.497895000,192.168.2.20,192.168.2.20,1935,47056,72
2359,18.497955000,192.168.2.20,192.168.2.20,47056,1935,597
2360,18.498079000,192.168.2.20,192.168.2.20,1935,47056,72
2361,18.498134000,192.168.2.20,192.168.2.20,47056,1935,11189
2362,18.498208000,192.168.2.20,192.168.2.20,1935,47056,72
2363,18.508236000,192.168.2.20,192.168.2.20,47056,1935,80
2364,18.508427000,192.168.2.20,192.168.2.20,1935,47056,72
2365,18.508488000,192.168.2.20,192.168.2.20,47056,1935,28319
2366,18.508570000,192.168.2.20,192.168.2.20,1935,47056,72
2367,18.515928000,192.168.2.20,192.168.2.20,47056,1935,80
2368,18.516151000,192.168.2.20,192.168.2.20,1935,47056,72
2369,18.516202000,192.168.2.20,192.168.2.20,47056,1935,9245
2370,18.516275000,192.168.2.20,192.168.2.20,1935,47056,72
2371,18.538002000,192.168.2.20,192.168.2.20,47056,1935,76
2372,18.539861000,192.168.2.20,192.168.2.20,1935,47056,72
2373,18.539941000,192.168.2.20,192.168.2.20,47056,1935,30994
2374,18.540045000,192.168.2.20,192.168.2.20,1935,47056,72
2375,18.545141000,192.168.2.20,192.168.2.20,47056,1935,80
2376,18.546641000,192.168.2.20,192.168.2.20,1935,47056,72
2377,18.546738000,192.168.2.20,192.168.2.20,47056,1935,6397
2378,18.546817000,192.168.2.20,192.168.2.20,1935,47056,72
2379,18.554532000,192.168.2.20,192.168.2.20,47056,1935,80
2380,18.554687000,192.168.2.20,192.168.2.20,1935,47056,72
2381,18.554754000,192.168.2.20,192.168.2.20,47056,1935,8324
2382,18.554822000,192.168.2.20,192.168.2.20,1935,47056,72
2383,18.561222000,192.168.3.99,192.168.3.20,1935,51566,1520
2384,18.562502000,192.168.3.20,192.168.3.99,51566,1935,84
2385,18.568425000,192.168.2.20,192.168.2.20,47056,1935,80
2386,18.568609000,192.168.2.20,192.168.2.20,1935,47056,72
2387,18.568682000,192.168.2.20,192.168.2.20,47056,1935,22748
2388,18.568793000,192.168.2.20,192.168.2.20,1935,47056,72
2389,18.571059000,192.168.3.99,192.168.3.20,1935,51566,1520
2390,18.572314000,192.168.3.20,192.168.3.99,51566,1935,92
2391,18.575407000,192.168.2.20,192.168.2.20,47056,1935,80
2392,18.575820000,192.168.2.20,192.168.2.20,1935,47056,72
2393,18.575904000,192.168.2.20,192.168.2.20,47056,1935,7392
2394,18.575973000,192.168.2.20,192.168.2.20,1935,47056,72
2395,18.584686000,192.168.2.20,192.168.2.20,47056,1935,80
2396,18.584865000,192.168.2.20,192.168.2.20,1935,47056,72
2397,18.584912000,192.168.2.20,192.168.2.20,47056,1935,10024
2398,18.584984000,192.168.2.20,192.168.2.20,1935,47056,72
2399,18.610824000,192.168.2.20,192.168.2.20,47056,1935,80
2400,18.611011000,192.168.2.20,192.168.2.20,1935,47056,72
2401,18.611063000,192.168.2.20,192.168.2.20,47056,1935,24768
2402,18.611145000,192.168.2.20,192.168.2.20,1935,47056,72
2403,18.624011000,192.168.2.20,192.168.2.20,47056,1935,80
2404,18.624099000,192.168.2.20,192.168.2.20,1935,47056,72
2405,18.624164000,192.168.2.20,192.168.2.20,47056,1935,433
2406,18.624215000,192.168.2.20,192.168.2.20,1935,47056,72
2407,18.624285000,192.168.2.20,192.168.2.20,47056,1935,80
2408,18.624328000,192.168.2.20,192.168.2.20,1935,47056,72
2409,18.624378000,192.168.2.20,192.168.2.20,47056,1935,442
2410,18.624426000,192.168.2.20,192.168.2.20,1935,47056,72
2411,18.624500000,192.168.2.20,192.168.2.20,47056,1935,80
2412,18.624581000,192.168.2.20,192.168.2.20,1935,47056,72
2413,18.624623000,192.168.2.20,192.168.2.20,47056,1935,8427
2414,18.624675000,192.168.2.20,192.168.2.20,1935,47056,72
2415,18.628964000,192.168.2.20,192.168.2.20,47056,1935,80
2416,18.631114000,192.168.2.20,192.168.2.20,1935,47056,72
2417,18.631180000,192.168.2.20,192.168.2.20,47056,1935,10207
2418,18.631262000,192.168.2.20,192.168.2.20,1935,47056,72
2419,18.665890000,192.168.2.20,192.168.2.20,47056,1935,80
2420,18.666862000,192.168.2.20,192.168.2.20,1935,47056,72
2421,18.666927000,192.168.2.20,192.168.2.20,47056,1935,22645
2422,18.667013000,192.168.2.20,192.168.2.20,1935,47056,72
2423,18.668617000,192.168.2.99,192.168.2.20,51566,1935,84
2424,18.668785000,192.168.2.20,192.168.2.99,1935,51566,1520
2425,18.668854000,192.168.2.20,192.168.2.20,47056,1935,80
2426,18.668945000,192.168.2.20,192.168.2.20,1935,47056,72
2427,18.668990000,192.168.2.20,192.168.2.20,47056,1935,6345
2428,18.669061000,192.168.2.20,192.168.2.20,1935,47056,72
2429,18.677561000,192.168.2.99,192.168.2.20,51566,1935,92
2430,18.677688000,192.168.2.20,192.168.2.99,1935,51566,1520
2431,18.677736000,192.168.2.20,192.168.2.99,1935,51566,1520
2432,18.701193000,192.168.2.20,192.168.2.20,47056,1935,80
2433,18.701309000,192.168.2.20,192.168.2.20,1935,47056,72
2434,18.701369000,192.168.2.20,192.168.2.20,47056,1935,25027
2435,18.701452000,192.168.2.20,192.168.2.20,1935,47056,72
2436,18.701497000,192.168.2.20,192.168.2.20,47056,1935,2833
2437,18.701543000,192.168.2.20,192.168.2.20,1935,47056,72
2438,18.715997000,192.168.2.20,192.168.2.20,47056,1935,80
2439,18.716148000,192.168.2.20,192.168.2.20,1935,47056,72
2440,18.716211000,192.168.2.20,192.168.2.20,47056,1935,8774
2441,18.716280000,192.168.2.20,192.168.2.20,1935,47056,72
2442,18.722499000,192.168.2.20,192.168.2.20,47056,1935,80
2443,18.722650000,192.168.2.20,192.168.2.20,1935,47056,72
2444,18.722709000,192.168.2.20,192.168.2.20,47056,1935,11325
2445,18.722919000,192.168.2.20,192.168.2.20,1935,47056,72
2446,18.732212000,192.168.2.20,192.168.2.20,47056,1935,80
2447,18.732385000,192.168.2.20,192.168.2.20,1935,47056,72
2448,18.732443000,192.168.2.20,192.168.2.20,47056,1935,24651
2449,18.732525000,192.168.2.20,192.168.2.20,1935,47056,72
2450,18.738644000,192.168.2.20,192.168.2.20,47056,1935,80
2451,18.739954000,192.168.2.20,192.168.2.20,1935,47056,72
2452,18.740013000,192.168.2.20,192.168.2.20,47056,1935,7258
2453,18.740084000,192.168.2.20,192.168.2.20,1935,47056,72
2454,18.746833000,192.168.2.20,192.168.2.20,47056,1935,80
2455,18.748068000,192.168.2.20,192.168.2.20,1935,47056,72
2456,18.748140000,192.168.2.20,192.168.2.20,47056,1935,24686
2457,18.748258000,192.168.2.20,192.168.2.20,1935,47056,72
2458,18.761888000,192.168.2.20,192.168.2.20,47056,1935,80
2459,18.761998000,192.168.2.20,192.168.2.20,1935,47056,72
2460,18.762048000,192.168.2.20,192.168.2.20,47056,1935,9411
2461,18.762119000,192.168.2.20,192.168.2.20,1935,47056,72
2462,18.765900000,192.168.2.20,192.168.2.20,47056,1935,80
2463,18.765998000,192.168.2.20,192.168.2.20,1935,47056,72
2464,18.766048000,192.168.2.20,192.168.2.20,47056,1935,10718
2465,18.766117000,192.168.2.20,192.168.2.20,1935,47056,72
2466,18.773967000,192.168.3.99,192.168.3.20,1935,51566,1520
2467,18.775210000,192.168.3.20,192.168.3.99,51566,1935,92
2468,18.778823000,192.168.3.99,192.168.3.20,1935,51566,1520
2469,18.778963000,192.168.3.20,192.168.3.99,51566,1935,84
2470,18.797284000,192.168.2.20,192.168.2.20,47056,1935,80
2471,18.797492000,192.168.2.20,192.168.2.20,1935,47056,72
2472,18.797547000,192.168.2.20,192.168.2.20,47056,1935,25877
2473,18.797634000,192.168.2.20,192.168.2.20,1935,47056,72
2474,18.808167000,192.168.2.20,192.168.2.20,47056,1935,80
2475,18.808809000,192.168.2.20,192.168.2.20,1935,47056,72
2476,18.808881000,192.168.2.20,192.168.2.20,47056,1935,9921
2477,18.808955000,192.168.2.20,192.168.2.20,1935,47056,72
2478,18.814200000,192.168.2.20,192.168.2.20,47056,1935,80
2479,18.814434000,192.168.2.20,192.168.2.20,1935,47056,72
2480,18.814481000,192.168.2.20,192.168.2.20,47056,1935,11708
2481,18.814549000,192.168.2.20,192.168.2.20,1935,47056,72
2482,18.818908000,192.168.2.20,192.168.2.20,47056,1935,80
2483,18.819081000,192.168.2.20,192.168.2.20,1935,47056,72
2484,18.819132000,192.168.2.20,192.168.2.20,47056,1935,22348
2485,18.819207000,192.168.2.20,192.168.2.20,1935,47056,72
2486,18.823832000,192.168.2.20,192.168.2.20,47056,1935,80
2487,18.823969000,192.168.2.20,192.168.2.20,1935,47056,72
2488,18.824024000,192.168.2.20,192.168.2.20,47056,1935,8064
2489,18.824133000,192.168.2.20,192.168.2.20,1935,47056,72
2490,18.828130000,192.168.2.20,192.168.2.20,47056,1935,80
2491,18.829830000,192.168.2.20,192.168.2.20,1935,47056,72
2492,18.829899000,192.168.2.20,192.168.2.20,47056,1935,13213
2493,18.829984000,192.168.2.20,192.168.2.20,1935,47056,72
2494,18.876435000,192.168.2.99,192.168.2.20,51566,1935,92
2495,18.876609000,192.168.2.20,192.168.2.99,1935,51566,1520
2496,18.882064000,192.168.2.20,192.168.2.20,47056,1935,80
2497,18.882402000,192.168.2.20,192.168.2.20,47056,1935,65555
2498,18.882632000,192.168.2.20,192.168.2.20,1935,47056,72
2499,18.882711000,192.168.2.20,192.168.2.20,47056,1935,48850
2500,18.882861000,192.168.2.20,192.168.2.20,1935,47056,72
2501,18.884878000,192.168.2.20,192.168.2.20,47056,1935,80
2502,18.884949000,192.168.2.99,192.168.2.20,51566,1935,84
2503,18.885054000,192.168.2.20,192.168.2.99,1935,51566,1520
2504,18.885067000,192.168.2.20,192.168.2.20,1935,47056,72
2505,18.885120000,192.168.2.20,192.168.2.20,47056,1935,24751
2506,18.885163000,192.168.2.20,192.168.2.20,1935,47056,72
2507,18.889499000,192.168.2.20,192.168.2.20,47056,1935,80
2508,18.889655000,192.168.2.20,192.168.2.20,1935,47056,72
2509,18.889713000,192.168.2.20,192.168.2.20,47056,1935,12280
2510,18.889760000,192.168.2.20,192.168.2.20,1935,47056,72
2511,18.908257000,192.168.2.20,192.168.2.20,47056,1935,80
2512,18.908358000,192.168.2.20,192.168.2.20,1935,47056,72
2513,18.908434000,192.168.2.20,192.168.2.20,47056,1935,21325
2514,18.908480000,192.168.2.20,192.168.2.20,1935,47056,72
2515,18.908526000,192.168.2.20,192.168.2.20,47056,1935,73
2516,18.908857000,192.168.2.20,192.168.2.20,1935,47056,72
2517,18.908899000,192.168.2.20,192.168.2.20,47056,1935,1706
2518,18.908937000,192.168.2.20,192.168.2.20,1935,47056,72
2519,18.926337000,192.168.2.20,192.168.2.20,47056,1935,76
2520,18.926433000,192.168.2.20,192.168.2.20,1935,47056,72
2521,18.926490000,192.168.2.20,192.168.2.20,47056,1935,21338
2522,18.926595000,192.168.2.20,192.168.2.20,1935,47056,72
2523,18.926634000,192.168.2.20,192.168.2.20,47056,1935,6375
2524,18.926677000,192.168.2.20,192.168.2.20,1935,47056,72
2525,18.930051000,192.168.2.20,192.168.2.20,47056,1935,80
2526,18.930192000,192.168.2.20,192.168.2.20,1935,47056,72
2527,18.930238000,192.168.2.20,192.168.2.20,47056,1935,12885
2528,18.930300000,192.168.2.20,192.168.2.20,1935,47056,72
2529,18.955497000,192.168.2.20,192.168.2.20,47056,1935,80
2530,18.955634000,192.168.2.20,192.168.2.20,1935,47056,72
2531,18.955682000,192.168.2.20,192.168.2.20,47056,1935,25262
2532,18.955775000,192.168.2.20,192.168.2.20,1935,47056,72
2533,18.958228000,192.168.2.20,192.168.2.20,47056,1935,80
2534,18.958312000,192.168.2.20,192.168.2.20,1935,47056,72
2535,18.958355000,192.168.2.20,192.168.2.20,47056,1935,13311
2536,18.958414000,192.168.2.20,192.168.2.20,1935,47056,72
2537,18.977428000,192.168.3.99,192.168.3.20,1935,51566,1520
2538,18.977544000,192.168.3.20,192.168.3.99,51566,1935,84
